股票代码,名称,板块,时间,今收,跌涨幅,跌涨额,成交量,成交额,振幅,最高,最低,今开,换手率,行业板块,地区板块,市盈率,市净率
300379,东方通,创业板,2022-08-20,19.03,-0.83,-0.16,75300,144731488.06,3.49,19.6,18.93,19.13,1.74,软件开发,北京板块,-46.61,3.99
300380,安硕信息,创业板,2022-08-20,14.41,-0.89,-0.13,12690,18588783.0,3.65,14.94,14.41,14.59,1.01,软件开发,上海板块,-64.96,4.36
300381,溢多利,创业板,2022-08-20,9.56,-0.93,-0.09,46241,44371708.13,2.59,9.72,9.47,9.62,0.97,化学制药,广东板块,-36.85,1.73
300382,斯莱克,创业板,2022-08-20,26.0,-3.99,-1.08,152517,400123277.51,6.87,27.5,25.64,26.8,2.63,专用设备,江苏板块,93.42,7.57
300383,光环新网,创业板,2022-08-20,9.88,1.02,0.1,436119,437914389.32,4.91,10.23,9.75,9.78,2.45,互联网服务,北京板块,22.96,1.35
300384,三联虹普,创业板,2022-08-20,19.99,-3.2,-0.66,38219,76611653.85,5.33,20.86,19.76,20.67,1.74,专业服务,北京板块,26.88,2.96
300385,雪浪环境,创业板,2022-08-20,6.99,0.14,0.01,19266,13440354.6,2.01,7.07,6.93,7.0,0.69,环保行业,江苏板块,259.63,2.36
300386,飞天诚信,创业板,2022-08-20,11.33,-1.48,-0.17,57933,67003025.0,3.74,11.76,11.33,11.58,2.4,软件开发,北京板块,-183.42,2.6
300387,富邦股份,创业板,2022-08-20,6.87,-1.29,-0.09,54579,37962315.38,2.87,7.05,6.85,7.03,1.89,化肥行业,湖北板块,36.9,1.69
300388,节能国祯,创业板,2022-08-20,6.8,0.44,0.03,22876,15559808.24,1.03,6.83,6.76,6.76,0.33,环保行业,安徽板块,21.85,1.34
300389,艾比森,创业板,2022-08-20,13.16,0.08,0.01,106481,141262831.8,3.04,13.47,13.07,13.18,6.23,光学光电子,广东板块,29.09,2.98
300390,天华超净,创业板,2022-08-20,75.16,-3.46,-2.69,127859,975019044.11,3.83,78.11,75.13,77.87,2.99,电子元件,江苏板块,7.28,10.46
300391,康跃科技,创业板,2022-08-20,10.47,-3.77,-0.41,79143,83905860.15,4.41,10.88,10.4,10.8,2.26,汽车零部件,山东板块,62.61,4.36
300392,*ST腾信,创业板,2022-08-20,3.91,-2.49,-0.1,123459,48265324.1,6.23,4.07,3.82,4.0,4.18,文化传媒,北京板块,-18.27,5.04
300393,中来股份,创业板,2022-08-20,19.02,-5.65,-1.14,960485,1861185545.22,6.45,20.28,18.98,20.21,10.49,光伏设备,江苏板块,44.88,5.66
300394,天孚通信,创业板,2022-08-20,33.0,-6.38,-2.25,104856,353630723.76,9.05,35.97,32.78,35.31,2.95,通信设备,江苏板块,37.29,5.46
300395,菲利华,创业板,2022-08-20,63.9,-0.31,-0.2,91948,595281625.42,5.23,66.35,63.0,64.33,1.94,非金属材料,湖北板块,64.75,11.86
300396,迪瑞医疗,创业板,2022-08-20,17.35,0.58,0.1,39284,68539371.76,3.71,17.69,17.05,17.41,1.56,医疗器械,吉林板块,18.0,2.57
300397,天和防务,创业板,2022-08-20,11.9,-4.19,-0.52,444921,544634954.93,7.17,12.69,11.8,12.48,11.11,通信设备,陕西板块,-213.98,3.13
300398,飞凯材料,创业板,2022-08-20,22.77,-4.85,-1.16,194446,452594523.69,5.27,24.03,22.77,23.71,3.7,电子化学品,上海板块,21.69,3.68
300399,天利科技,创业板,2022-08-20,11.34,-0.26,-0.03,36941,42713315.25,5.63,11.96,11.32,11.35,1.9,互联网服务,江西板块,525.47,4.75
300400,劲拓股份,创业板,2022-08-20,19.15,-5.29,-1.07,97541,188454092.76,8.26,20.27,18.6,20.06,5.36,专用设备,广东板块,66.3,6.91
300401,花园生物,创业板,2022-08-20,18.15,-0.71,-0.13,106909,194376396.16,3.88,18.64,17.93,18.35,1.97,食品饮料,浙江板块,16.83,4.04
300402,宝色股份,创业板,2022-08-20,24.77,-1.75,-0.44,64975,161155494.88,5.36,25.57,24.22,24.62,3.22,专用设备,江苏板块,88.31,7.96
300403,汉宇集团,创业板,2022-08-20,10.87,-8.89,-1.06,589444,654742370.48,9.64,11.87,10.72,11.8,14.63,家电行业,广东板块,36.68,3.93
300404,博济医药,创业板,2022-08-20,8.02,-1.23,-0.1,49115,39531566.88,2.09,8.16,7.99,8.15,1.82,医疗服务,广东板块,59.25,3.59
300405,科隆股份,创业板,2022-08-20,6.27,-1.1,-0.07,44505,28106499.38,2.52,6.42,6.26,6.37,2.05,化学制品,辽宁板块,-215.24,2.39
300406,九强生物,创业板,2022-08-20,18.09,0.22,0.04,28561,51613818.02,1.88,18.24,17.9,18.05,0.85,医疗器械,北京板块,27.14,3.66
300407,凯发电气,创业板,2022-08-20,8.41,-0.24,-0.02,25357,21196407.0,2.85,8.49,8.25,8.45,1.19,电网设备,天津板块,-23.19,1.87
300408,三环集团,创业板,2022-08-20,28.65,-0.8,-0.23,199684,582719583.65,4.05,29.8,28.63,28.88,1.08,电子元件,广东板块,27.59,3.42
300409,道氏技术,创业板,2022-08-20,20.9,-5.39,-1.19,207317,442494727.9,5.57,22.13,20.9,22.09,4.36,非金属材料,广东板块,17.64,2.35
300410,正业科技,创业板,2022-08-20,10.27,-4.55,-0.49,136173,143705515.92,6.13,10.91,10.25,10.73,3.71,电子元件,广东板块,114.08,5.03
300411,金盾股份,创业板,2022-08-20,8.51,-3.3,-0.29,72151,62329881.0,4.2,8.86,8.49,8.78,3.98,专用设备,浙江板块,30.83,3.77
300412,迦南科技,创业板,2022-08-20,7.37,-0.67,-0.05,228793,168293173.85,3.1,7.47,7.24,7.43,4.84,专用设备,浙江板块,50.69,3.24
300413,芒果超媒,创业板,2022-08-20,29.54,0.1,0.03,175224,522881538.76,3.63,30.41,29.34,29.43,1.72,文化传媒,湖南板块,23.2,3.03
300414,中光防雷,创业板,2022-08-20,8.79,-2.66,-0.24,40284,36242840.16,4.54,9.2,8.79,9.08,1.3,通信设备,四川板块,89.13,3.05
300415,伊之密,创业板,2022-08-20,24.35,-6.09,-1.58,235630,575340325.34,7.67,25.9,23.91,25.81,5.62,专用设备,广东板块,25.79,5.54
300416,苏试试验,创业板,2022-08-20,28.39,-2.04,-0.59,74296,211800308.11,4.45,29.29,28.0,29.29,2.02,专业服务,江苏板块,49.44,5.89
300417,南华仪器,创业板,2022-08-20,10.94,-1.8,-0.2,13150,14592203.3,3.32,11.3,10.93,11.14,1.6,仪器仪表,广东板块,-135.49,3.03
300418,昆仑万维,创业板,2022-08-20,14.98,0.33,0.05,252357,383007554.77,3.95,15.44,14.85,14.93,2.31,游戏,北京板块,12.01,1.69
300419,浩丰科技,创业板,2022-08-20,5.7,-1.04,-0.06,69361,40014825.0,3.47,5.87,5.67,5.75,1.89,互联网服务,北京板块,204.4,3.65
300420,五洋停车,创业板,2022-08-20,3.09,-1.59,-0.05,159727,49855195.6,3.18,3.19,3.09,3.17,1.5,通用设备,江苏板块,111.95,1.46
300421,力星股份,创业板,2022-08-20,16.77,-5.36,-0.95,398633,687048475.84,8.92,18.25,16.67,17.2,20.95,通用设备,江苏板块,69.49,3.35
300422,博世科,创业板,2022-08-20,6.32,-1.25,-0.08,32688,20814363.0,2.03,6.45,6.32,6.42,0.85,环保行业,广西板块,-18.9,1.27
300423,昇辉科技,创业板,2022-08-20,11.63,-3.73,-0.45,111461,131227478.49,6.79,12.42,11.6,12.27,3.53,电网设备,山东板块,24.29,1.37
300424,航新科技,创业板,2022-08-20,12.69,-2.91,-0.38,96889,124309978.95,4.36,13.17,12.6,12.97,4.61,航天航空,广东板块,184.6,4.37
300425,中建环能,创业板,2022-08-20,5.0,0.2,0.01,63965,32009050.96,1.8,5.04,4.95,4.99,0.95,环保行业,四川板块,34.63,1.7
300426,唐德影视,创业板,2022-08-20,6.91,-0.14,-0.01,30577,21509649.4,3.76,7.13,6.87,6.93,0.77,文化传媒,浙江板块,-11.88,80.84
300427,红相股份,创业板,2022-08-20,17.45,-2.51,-0.45,42901,76064238.05,4.41,18.24,17.45,18.08,1.33,电网设备,福建板块,62.07,3.8
300428,立中集团,创业板,2022-08-20,40.35,-6.98,-3.03,166424,687631374.31,7.1,43.2,40.12,43.01,3.59,汽车零部件,河北板块,44.94,4.67
300429,强力新材,创业板,2022-08-20,10.2,-2.67,-0.28,108389,113319145.8,6.11,10.84,10.2,10.5,2.88,电子化学品,江苏板块,52.58,2.87
300430,诚益通,创业板,2022-08-20,10.88,-2.86,-0.32,35430,39030121.9,3.84,11.31,10.88,11.18,1.39,通用设备,北京板块,41.87,1.6
300431,暴风退,创业板,2022-08-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
300432,富临精工,创业板,2022-08-20,18.99,-5.38,-1.08,333862,643282783.94,5.48,20.0,18.9,19.9,3.04,汽车零部件,四川板块,27.42,5.49
300433,蓝思科技,创业板,2022-08-20,12.52,-1.11,-0.14,1166718,1479677080.35,3.24,12.9,12.49,12.79,2.35,消费电子,湖南板块,-37.84,1.5
300434,金石亚药,创业板,2022-08-20,8.7,-1.14,-0.1,11276,9868978.4,1.82,8.85,8.69,8.8,0.34,化学制药,四川板块,13.12,1.64
300435,中泰股份,创业板,2022-08-20,16.57,-2.59,-0.44,65808,110043088.4,2.88,17.02,16.53,16.99,2.14,燃气,浙江板块,22.76,2.38
300436,广生堂,创业板,2022-08-20,31.89,-1.6,-0.52,15933,51307890.76,2.16,32.55,31.85,32.31,1.2,化学制药,福建板块,-96.84,4.93
300437,清水源,创业板,2022-08-20,22.53,-0.66,-0.15,77571,176386595.92,2.95,23.08,22.41,22.55,4.36,化学制品,河南板块,27.32,3.39
300438,鹏辉能源,创业板,2022-08-20,83.13,-5.19,-4.55,138271,1176434513.12,5.71,87.5,82.49,86.0,3.84,电池,广东板块,106.27,13.92
300439,美康生物,创业板,2022-08-20,13.15,4.2,0.53,197948,260588644.46,7.84,13.51,12.52,12.58,7.14,医疗器械,浙江板块,18.1,2.12
300440,运达科技,创业板,2022-08-20,7.29,-2.41,-0.18,58347,42910233.0,3.61,7.53,7.26,7.48,1.32,互联网服务,四川板块,67.32,2.41
300441,鲍斯股份,创业板,2022-08-20,7.35,-3.16,-0.24,118391,88211408.52,3.69,7.62,7.34,7.51,1.87,通用设备,浙江板块,26.33,3.26
300442,普丽盛,创业板,2022-08-20,47.83,-0.77,-0.37,7109,34118736.0,2.53,48.68,47.46,48.59,0.72,专用设备,上海板块,-928.72,2.78
300443,金雷股份,创业板,2022-08-20,50.9,-3.8,-2.01,104449,532372603.83,8.22,53.99,49.64,53.85,5.67,风电设备,山东板块,72.31,4.04
300444,双杰电气,创业板,2022-08-20,5.96,-2.93,-0.18,200653,120959244.56,4.56,6.21,5.93,6.15,4.08,电网设备,北京板块,-142.3,3.21
300445,康斯特,创业板,2022-08-20,12.18,-2.72,-0.34,10337,12784977.3,3.75,12.65,12.18,12.53,0.76,仪器仪表,北京板块,53.17,2.8
300446,乐凯新材,创业板,2022-08-20,12.12,-1.78,-0.22,24907,30409205.8,2.84,12.43,12.08,12.34,1.26,电子化学品,河北板块,387.49,3.78
300447,全信股份,创业板,2022-08-20,17.98,-5.81,-1.11,83442,153660550.44,6.34,19.16,17.95,19.07,4.18,电网设备,江苏板块,25.6,3.2
300448,浩云科技,创业板,2022-08-20,5.53,1.1,0.06,210182,118978644.6,6.76,5.83,5.46,5.47,4.4,互联网服务,广东板块,238.28,2.65
300449,汉邦高科,创业板,2022-08-20,5.88,-1.84,-0.11,46809,27904007.0,5.18,6.14,5.83,6.02,1.77,计算机设备,北京板块,-43.83,11.55
300450,先导智能,创业板,2022-08-20,61.17,-2.28,-1.43,85711,527447235.05,3.39,63.0,60.88,62.46,0.59,电池,江苏板块,69.04,10.58
300451,创业慧康,创业板,2022-08-20,7.46,-1.58,-0.12,147408,110740515.2,3.43,7.67,7.41,7.62,1.1,软件开发,浙江板块,31.33,2.51
300452,山河药辅,创业板,2022-08-20,14.48,-1.63,-0.24,54615,79504899.81,2.31,14.78,14.44,14.78,2.94,化学制药,安徽板块,25.66,5.21
300453,三鑫医疗,创业板,2022-08-20,9.86,-0.7,-0.07,37469,37155890.17,1.71,10.02,9.85,9.95,1.37,医疗器械,江西板块,18.55,4.02
300454,深信服,创业板,2022-08-20,98.65,-1.33,-1.33,20095,201334151.24,4.62,103.2,98.58,99.99,0.74,软件开发,广东板块,-19.8,6.09
300455,康拓红外,创业板,2022-08-20,9.93,-2.46,-0.25,98393,99441059.8,5.11,10.42,9.9,10.22,1.77,计算机设备,北京板块,206.34,4.37
300456,赛微电子,创业板,2022-08-20,18.29,-3.23,-0.61,168968,315638686.79,5.08,19.25,18.29,19.02,2.93,半导体,北京板块,142.04,2.62
300457,赢合科技,创业板,2022-08-20,31.82,-2.03,-0.66,92398,299348315.73,4.99,33.28,31.66,32.57,1.66,电池,广东板块,80.09,3.74
300458,全志科技,创业板,2022-08-20,26.67,-4.61,-1.29,267778,738396738.75,7.12,28.65,26.66,27.87,5.28,半导体,广东板块,54.68,6.18
300459,汤姆猫,创业板,2022-08-20,3.72,0.54,0.02,1586383,599517601.94,4.05,3.84,3.69,3.69,5.38,游戏,浙江板块,17.91,3.5
300460,惠伦晶体,创业板,2022-08-20,13.59,-5.3,-0.76,144645,201502860.73,5.99,14.43,13.57,14.3,5.18,电子元件,广东板块,176.38,3.18
300461,田中精机,创业板,2022-08-20,16.02,-2.67,-0.44,21550,35546880.3,7.23,17.2,16.01,16.59,3.1,专用设备,浙江板块,-47.53,8.78
300462,华铭智能,创业板,2022-08-20,10.17,-2.12,-0.22,21560,22272739.64,4.23,10.58,10.14,10.39,1.58,交运设备,上海板块,-37.71,1.31
300463,迈克生物,创业板,2022-08-20,18.89,-0.74,-0.14,75549,144243120.55,2.47,19.34,18.87,19.14,1.53,医疗器械,四川板块,14.26,1.93
300464,星徽股份,创业板,2022-08-20,6.1,-0.65,-0.04,32635,20128661.0,2.93,6.26,6.08,6.16,1.05,通用设备,广东板块,-20.96,4.62
300465,高伟达,创业板,2022-08-20,8.64,0.0,0.0,129945,112984307.62,2.66,8.8,8.57,8.66,2.91,软件开发,北京板块,491.38,5.56
300466,赛摩智能,创业板,2022-08-20,6.0,-2.6,-0.16,106341,64757241.94,3.57,6.22,6.0,6.15,2.53,电网设备,江苏板块,162.71,3.78
300467,迅游科技,创业板,2022-08-20,11.79,1.29,0.15,93858,112739030.0,5.58,12.29,11.64,11.64,6.2,游戏,四川板块,-31.34,4.23
300468,四方精创,创业板,2022-08-20,10.82,0.46,0.05,213963,233425252.49,3.16,11.08,10.74,10.77,4.34,软件开发,广东板块,156.71,3.68
300469,信息发展,创业板,2022-08-20,13.19,-1.64,-0.22,19813,26271338.0,2.46,13.49,13.16,13.34,1.07,软件开发,上海板块,-23.15,21.89
300470,中密控股,创业板,2022-08-20,39.03,-3.49,-1.41,22882,90139840.73,4.9,40.72,38.74,40.48,1.16,通用设备,四川板块,32.91,3.63
300471,厚普股份,创业板,2022-08-20,16.4,-4.26,-0.73,128691,213646040.05,4.44,17.1,16.34,16.94,3.82,专用设备,四川板块,-87.55,5.3
300472,新元科技,创业板,2022-08-20,13.85,-6.67,-0.99,212601,300818216.02,6.74,14.8,13.8,14.7,8.46,专用设备,江西板块,45.59,3.98
300473,德尔股份,创业板,2022-08-20,21.45,-4.84,-1.09,46683,101483340.76,5.46,22.56,21.33,22.43,3.48,汽车零部件,辽宁板块,232.34,1.41
300474,景嘉微,创业板,2022-08-20,60.72,-1.59,-0.98,55642,342192949.71,2.9,62.35,60.56,61.48,1.76,航天航空,湖南板块,110.46,9.31
300475,香农芯创,创业板,2022-08-20,20.75,-2.21,-0.47,9547,20030010.5,3.63,21.51,20.74,21.51,0.23,电子元件,安徽板块,39.67,5.57
300476,胜宏科技,创业板,2022-08-20,17.28,-2.59,-0.46,300499,533476180.89,5.19,18.2,17.28,17.75,3.51,电子元件,广东板块,16.43,2.25
300477,合纵科技,创业板,2022-08-20,7.68,-1.29,-0.1,336990,262679719.97,3.21,7.93,7.68,7.82,3.85,电网设备,北京板块,22.56,3.2
300478,杭州高新,创业板,2022-08-20,10.81,-1.55,-0.17,11937,13026257.4,2.82,11.09,10.78,10.99,0.96,塑料制品,浙江板块,274.97,16.55
300479,神思电子,创业板,2022-08-20,21.81,0.28,0.06,168109,368541097.0,6.48,22.41,21.0,21.73,8.53,计算机设备,山东板块,-229.01,5.72
300480,光力科技,创业板,2022-08-20,19.43,-3.57,-0.72,91148,180675051.83,6.1,20.54,19.31,20.12,3.7,专用设备,河南板块,84.65,5.12
300481,濮阳惠成,创业板,2022-08-20,41.05,-4.93,-2.13,176105,733045231.46,6.76,43.7,40.78,43.37,6.02,电子化学品,河南板块,36.27,6.19
300482,万孚生物,创业板,2022-08-20,35.9,-0.77,-0.28,47884,173866838.0,2.29,36.73,35.9,36.11,1.46,医疗器械,广东板块,4.42,3.96
300483,首华燃气,创业板,2022-08-20,16.28,2.65,0.42,97477,159808755.5,4.85,16.72,15.95,16.05,4.37,燃气,上海板块,25.63,1.54
300484,蓝海华腾,创业板,2022-08-20,14.27,-4.87,-0.73,99742,146308340.0,6.6,15.25,14.26,15.0,6.64,专用设备,广东板块,56.09,5.0
300485,赛升药业,创业板,2022-08-20,12.08,-1.39,-0.17,36900,44869581.79,1.8,12.3,12.08,12.26,1.4,生物制品,北京板块,13.65,1.78
300486,东杰智能,创业板,2022-08-20,9.74,-2.99,-0.3,46087,45544113.25,4.78,10.2,9.72,10.12,1.2,专用设备,山西板块,57.05,2.57
300487,蓝晓科技,创业板,2022-08-20,87.0,-0.41,-0.36,27838,239461322.88,3.5,88.11,85.05,88.11,1.42,塑料制品,陕西板块,72.61,12.95
300488,恒锋工具,创业板,2022-08-20,25.61,-3.25,-0.86,25176,65795498.46,6.12,27.1,25.48,26.59,1.84,通用设备,浙江板块,36.31,3.53
300489,光智科技,创业板,2022-08-20,18.88,-2.23,-0.43,37341,72140321.9,6.32,19.93,18.71,19.35,2.76,有色金属,黑龙江,-23.97,6.69
300490,华自科技,创业板,2022-08-20,14.87,-3.44,-0.53,142386,214065646.42,4.09,15.43,14.8,15.26,4.41,电网设备,湖南板块,-157.4,1.98
300491,通合科技,创业板,2022-08-20,15.81,-2.47,-0.4,49668,79164149.0,2.41,16.19,15.8,16.09,3.23,电源设备,河北板块,-82.94,2.87
300492,华图山鼎,创业板,2022-08-20,36.31,-0.3,-0.11,2311,8368447.0,1.87,36.66,35.98,36.42,0.21,工程咨询服务,四川板块,937.09,17.3
300493,润欣科技,创业板,2022-08-20,7.06,-3.95,-0.29,92753,66967564.49,5.31,7.45,7.06,7.39,1.93,半导体,上海板块,52.72,3.66
300494,盛天网络,创业板,2022-08-20,14.34,1.34,0.19,99536,144194927.0,4.45,14.78,14.15,14.15,4.71,游戏,湖北板块,18.55,2.88
300495,*ST美尚,创业板,2022-08-20,2.34,2.63,0.06,76207,17615064.0,3.95,2.35,2.26,2.28,1.47,环保行业,江苏板块,-9.91,1.17
300496,中科创达,创业板,2022-08-20,128.32,-5.88,-8.02,49394,645916285.67,6.63,136.99,127.95,136.61,1.49,互联网服务,北京板块,87.5,10.23
300497,富祥药业,创业板,2022-08-20,13.36,1.21,0.16,103666,138419535.4,4.55,13.67,13.07,13.18,2.33,化学制药,江西板块,65.72,2.59
300498,温氏股份,创业板,2022-08-20,24.34,7.65,1.73,887577,2137685285.11,10.44,24.88,22.52,22.65,1.66,农牧饲渔,广东板块,-22.61,5.44
300499,高澜股份,创业板,2022-08-20,13.96,-1.55,-0.22,307239,428707245.92,6.49,14.45,13.53,14.2,11.9,专用设备,广东板块,124.1,4.52
300500,启迪设计,创业板,2022-08-20,17.35,-2.86,-0.51,33039,58114594.7,3.75,18.0,17.33,17.74,2.01,工程咨询服务,江苏板块,-85.09,1.96
300501,海顺新材,创业板,2022-08-20,16.13,-3.64,-0.61,81342,133260117.28,4.0,16.74,16.07,16.65,6.51,包装材料,上海板块,30.62,2.05
300502,新易盛,创业板,2022-08-20,27.66,-3.02,-0.86,115989,326222980.93,4.98,29.08,27.66,28.4,2.64,通信设备,四川板块,26.48,3.48
300503,昊志机电,创业板,2022-08-20,13.7,-4.06,-0.58,204644,283525691.21,3.71,14.18,13.65,14.11,9.4,通用设备,广东板块,54.17,3.2
300504,天邑股份,创业板,2022-08-20,18.8,-3.39,-0.66,42369,80961956.6,4.42,19.65,18.79,19.46,1.98,通信设备,四川板块,18.48,2.41
300505,川金诺,创业板,2022-08-20,29.03,-1.12,-0.33,76563,224924254.71,2.93,29.79,28.93,29.2,4.64,化肥行业,云南板块,27.25,4.26
300506,名家汇,创业板,2022-08-20,7.85,-2.36,-0.19,140737,111034597.59,4.23,8.15,7.81,8.15,2.46,装修装饰,广东板块,107.74,5.13
300507,苏奥传感,创业板,2022-08-20,7.88,-4.25,-0.35,365517,293449658.93,5.35,8.27,7.83,8.25,6.66,汽车零部件,江苏板块,63.13,3.81
300508,维宏股份,创业板,2022-08-20,27.17,-3.96,-1.12,15960,44450146.8,5.97,28.85,27.16,28.46,2.83,互联网服务,上海板块,46.93,4.68
300509,新美星,创业板,2022-08-20,6.49,-1.52,-0.1,25129,16469746.17,2.43,6.64,6.48,6.61,1.72,专用设备,江苏板块,37.88,3.22
300510,金冠股份,创业板,2022-08-20,5.38,-1.65,-0.09,208965,112656242.0,3.66,5.5,5.3,5.46,2.54,电网设备,吉林板块,-106.92,1.71
300511,雪榕生物,创业板,2022-08-20,7.15,3.77,0.26,234905,166828463.8,5.37,7.23,6.86,6.89,6.92,农牧饲渔,上海板块,15.67,1.76
300512,中亚股份,创业板,2022-08-20,8.4,-1.98,-0.17,32775,27711434.18,2.92,8.62,8.37,8.57,1.01,专用设备,浙江板块,28.29,2.22
300513,恒实科技,创业板,2022-08-20,12.2,-3.4,-0.43,150771,188310901.96,6.18,12.95,12.17,12.64,5.87,通信服务,北京板块,-318.1,1.64
300514,友讯达,创业板,2022-08-20,11.92,-2.13,-0.26,52225,62496135.92,4.43,12.35,11.81,12.28,3.42,电网设备,广东板块,155.87,3.8
300515,三德科技,创业板,2022-08-20,11.5,-2.54,-0.3,24387,28171931.0,3.81,11.85,11.4,11.84,1.37,仪器仪表,湖南板块,39.82,3.82
300516,久之洋,创业板,2022-08-20,29.42,-3.1,-0.94,20988,62835353.36,4.31,30.71,29.4,30.31,1.17,电子元件,湖北板块,153.89,4.49
300517,海波重科,创业板,2022-08-20,14.57,2.17,0.31,39062,57399738.18,4.84,14.98,14.29,14.29,3.37,工程建设,湖北板块,23.2,3.06
300518,盛讯达,创业板,2022-08-20,73.65,-2.23,-1.68,17498,130705379.16,4.39,76.84,73.53,75.3,1.87,游戏,广东板块,249.06,6.41
300519,新光药业,创业板,2022-08-20,15.79,-1.37,-0.22,14598,23267683.48,2.31,16.13,15.76,15.95,1.28,中药,浙江板块,14.75,3.18
300520,科大国创,创业板,2022-08-20,20.9,-3.6,-0.78,245896,548227440.61,13.61,23.7,20.75,22.0,11.23,软件开发,安徽板块,54.52,3.46
300521,爱司凯,创业板,2022-08-20,-,-,-,-,-,-,-,-,-,-,专用设备,广东板块,-208.55,4.01
300522,世名科技,创业板,2022-08-20,13.94,-3.53,-0.51,50523,71280416.0,6.44,14.63,13.7,14.42,2.78,化学制品,江苏板块,46.87,4.66
300523,辰安科技,创业板,2022-08-20,23.33,-0.43,-0.1,20193,48214603.05,5.04,24.5,23.32,23.48,0.87,互联网服务,北京板块,196.4,3.79
300525,博思软件,创业板,2022-08-20,23.46,-0.04,-0.01,27311,64088687.85,2.17,23.66,23.15,23.43,0.85,软件开发,福建板块,-93.22,6.47
300526,*ST中潜,创业板,2022-08-20,19.0,-3.85,-0.76,133326,259845911.92,9.31,20.58,18.74,18.75,6.53,纺织服装,广东板块,-238.71,17.1
300527,中船应急,创业板,2022-08-20,7.46,-2.74,-0.21,147477,111821529.46,3.78,7.74,7.45,7.67,1.53,专用设备,湖北板块,-29.37,2.75
300528,幸福蓝海,创业板,2022-08-20,6.3,-0.47,-0.03,42261,26985400.0,2.37,6.45,6.3,6.33,1.13,文化传媒,江苏板块,-15.46,4.35
300529,健帆生物,创业板,2022-08-20,44.4,-1.14,-0.51,18746,84003920.23,1.83,45.2,44.38,45.02,0.37,医疗器械,广东板块,26.67,12.51
300530,达志科技,创业板,2022-08-20,25.85,-3.11,-0.83,5144,13465741.59,4.27,26.9,25.76,26.68,0.44,化学制品,湖南板块,-10.97,42.42
300531,优博讯,创业板,2022-08-20,14.74,1.24,0.18,93057,138148026.6,5.22,15.24,14.48,14.58,2.95,计算机设备,广东板块,34.48,2.89
300532,今天国际,创业板,2022-08-20,16.6,4.67,0.74,258941,430523389.61,9.08,17.25,15.81,16.07,12.26,互联网服务,广东板块,23.9,4.07
300533,冰川网络,创业板,2022-08-20,28.22,2.14,0.59,68022,194164525.5,5.14,29.09,27.67,27.77,6.4,游戏,广东板块,4.95,2.3
300534,陇神戎发,创业板,2022-08-20,8.79,-2.12,-0.19,76857,68363910.0,2.78,9.04,8.79,9.02,2.55,中药,甘肃板块,1091.86,3.7
300535,达威股份,创业板,2022-08-20,14.46,-1.83,-0.27,6695,9777705.0,2.78,14.86,14.45,14.73,0.76,化学制品,四川板块,84.49,1.69
300536,农尚环境,创业板,2022-08-20,15.69,0.26,0.04,20476,32158151.75,2.68,15.94,15.52,15.74,0.93,工程建设,湖北板块,308.46,7.53
300537,广信材料,创业板,2022-08-20,16.91,-3.09,-0.54,180704,315134755.2,6.88,18.1,16.9,17.4,13.17,电子化学品,江苏板块,-71.0,4.81
300538,同益股份,创业板,2022-08-20,14.41,-4.63,-0.7,51423,74960495.33,5.29,15.13,14.33,15.08,4.6,塑料制品,广东板块,353.31,2.54
300539,横河精密,创业板,2022-08-20,10.26,-4.56,-0.49,61216,63555950.28,5.49,10.79,10.2,10.79,3.6,塑料制品,浙江板块,113.25,4.5
300540,蜀道装备,创业板,2022-08-20,21.4,-4.42,-0.99,26754,58290674.5,5.58,22.6,21.35,22.37,2.46,专用设备,四川板块,824.76,3.46
300541,先进数通,创业板,2022-08-20,12.62,3.78,0.46,257215,325192198.6,6.58,12.96,12.16,12.24,10.13,互联网服务,北京板块,78.22,3.33
300542,新晨科技,创业板,2022-08-20,12.9,3.45,0.43,230782,293455434.77,9.62,13.41,12.21,12.45,9.6,软件开发,北京板块,-138.72,6.95
300543,朗科智能,创业板,2022-08-20,11.85,-4.67,-0.58,117922,142670811.4,4.99,12.46,11.84,12.38,5.61,消费电子,广东板块,36.24,3.34
300545,联得装备,创业板,2022-08-20,21.63,-1.86,-0.41,87163,195283878.0,5.99,22.9,21.58,22.18,7.79,光学光电子,广东板块,94.95,2.75
300546,雄帝科技,创业板,2022-08-20,22.46,-1.23,-0.28,63437,144674155.18,3.74,23.25,22.4,22.8,7.36,计算机设备,广东板块,-46.95,3.1
300547,川环科技,创业板,2022-08-20,20.98,-0.99,-0.21,61621,128214800.68,6.51,21.78,20.4,21.55,3.49,橡胶制品,四川板块,54.04,5.08
300548,博创科技,创业板,2022-08-20,21.45,-5.67,-1.29,85233,186676899.07,6.77,22.85,21.31,22.77,3.97,通信设备,浙江板块,37.65,3.62
300549,优德精密,创业板,2022-08-20,14.45,-5.49,-0.84,43532,64092999.0,5.95,15.33,14.42,15.33,4.31,专用设备,江苏板块,93.38,3.64
300550,和仁科技,创业板,2022-08-20,11.97,-2.29,-0.28,20944,25318842.56,3.35,12.37,11.96,12.22,0.8,软件开发,浙江板块,141.23,2.8
300551,古鳌科技,创业板,2022-08-20,11.71,-1.43,-0.17,294426,350055507.83,5.81,12.24,11.55,11.88,12.49,计算机设备,上海板块,-490.3,3.43
