股票代码,名称,板块,时间,今收,跌涨幅,跌涨额,成交量,成交额,振幅,最高,最低,今开,换手率,行业板块,地区板块,市盈率,市净率
600632,华联商厦,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600633,浙数文化,沪a,2022-08-19,7.17,1.85,0.13,622389,451718719.0,5.68,7.39,6.99,7.03,4.92,游戏,浙江板块,19.43,1.01
600634,退市富控,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600635,大众公用,沪a,2022-08-19,3.3,0.61,0.02,103176,33995891.0,1.52,3.31,3.26,3.27,0.43,燃气,上海板块,-7.49,1.18
600636,国新文化,沪a,2022-08-19,7.4,0.41,0.03,54866,41170712.0,4.48,7.65,7.32,7.32,1.25,教育,上海板块,397.21,1.3
600637,东方明珠,沪a,2022-08-19,6.62,-0.15,-0.01,102413,68039923.0,1.36,6.69,6.6,6.62,0.3,文化传媒,上海板块,31.45,0.77
600638,新黄浦,沪a,2022-08-19,5.37,0.37,0.02,17749,9562203.0,2.06,5.43,5.32,5.34,0.26,房地产开发,上海板块,169.11,0.83
600639,浦东金桥,沪a,2022-08-19,11.97,0.25,0.03,28477,34166889.0,1.34,12.07,11.91,11.95,0.33,房地产开发,上海板块,3.71,1.09
600640,新国脉,沪a,2022-08-19,10.48,1.45,0.15,95376,101354030.0,4.36,10.8,10.35,10.36,1.2,文化传媒,上海板块,-192.95,2.02
600641,万业企业,沪a,2022-08-19,25.9,-3.86,-1.04,178756,467848028.0,6.05,27.19,25.56,26.95,1.87,房地产开发,上海板块,227.71,3.28
600642,申能股份,沪a,2022-08-19,5.95,2.94,0.17,243030,143495248.0,4.84,6.0,5.72,5.78,0.5,电力行业,上海板块,36.23,0.94
600643,爱建集团,沪a,2022-08-19,5.84,-0.34,-0.02,57534,33687208.0,1.19,5.89,5.82,5.84,0.36,多元金融,上海板块,7.95,0.77
600644,乐山电力,沪a,2022-08-19,9.57,10.0,0.87,864292,777171589.0,12.53,9.57,8.48,8.57,16.05,电力行业,四川板块,29.96,2.85
600645,中源协和,沪a,2022-08-19,18.91,-1.15,-0.22,62670,119511654.0,2.51,19.36,18.88,19.25,1.34,生物制品,天津板块,61.75,2.59
600646,ST国嘉,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600647,同达创业,沪a,2022-08-19,17.42,-0.85,-0.15,24701,42911568.0,2.85,17.7,17.2,17.45,1.78,贸易行业,上海板块,211.6,7.79
600648,外高桥,沪a,2022-08-19,12.55,-5.57,-0.74,115814,145526653.0,2.26,12.77,12.47,12.77,1.24,房地产开发,上海板块,10.22,1.24
600649,城投控股,沪a,2022-08-19,4.01,0.5,0.02,91047,36664162.0,1.5,4.05,3.99,3.99,0.36,房地产开发,上海板块,5.33,0.49
600650,锦江在线,沪a,2022-08-19,10.5,-1.22,-0.13,29014,30805824.0,1.88,10.7,10.5,10.63,0.74,铁路公路,上海板块,2.56,1.45
600651,飞乐音响,沪a,2022-08-19,3.92,1.29,0.05,293747,116648050.0,5.17,4.06,3.86,3.87,2.37,光学光电子,上海板块,-40.64,4.56
600652,退市游久,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600653,申华控股,沪a,2022-08-19,2.26,-0.88,-0.02,224456,50927204.0,1.75,2.29,2.25,2.28,1.15,汽车服务,辽宁板块,482.04,3.74
600654,*ST中安,沪a,2022-08-19,2.79,0.72,0.02,81714,22710450.0,2.89,2.82,2.74,2.76,1.08,软件开发,湖北板块,-10.1,-2.33
600655,豫园股份,沪a,2022-08-19,8.15,-0.85,-0.07,62822,51431785.0,1.22,8.24,8.14,8.21,0.16,珠宝首饰,上海板块,23.74,0.96
600656,退市博元,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600657,信达地产,沪a,2022-08-19,5.34,-1.29,-0.07,275195,148898140.0,3.33,5.5,5.32,5.38,0.96,房地产开发,北京板块,125.43,0.64
600658,电子城,沪a,2022-08-19,4.75,2.81,0.13,139832,66143919.0,4.11,4.81,4.62,4.64,1.25,房地产服务,北京板块,-15.74,0.78
600659,*ST花雕,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600660,福耀玻璃,沪a,2022-08-19,38.99,-0.84,-0.33,120183,472103610.0,2.47,39.88,38.91,39.33,0.6,玻璃玻纤,福建板块,29.2,4.05
600661,昂立教育,沪a,2022-08-19,9.18,3.38,0.3,120843,111387302.0,5.74,9.39,8.88,8.88,4.22,教育,上海板块,9.01,10.77
600662,外服控股,沪a,2022-08-19,5.99,0.34,0.02,52690,31875616.0,3.02,6.13,5.95,5.98,0.5,铁路公路,上海板块,19.75,3.81
600663,陆家嘴,沪a,2022-08-19,9.8,0.1,0.01,30471,30003852.0,1.43,9.92,9.78,9.8,0.1,房地产开发,上海板块,17.37,1.83
600664,哈药股份,沪a,2022-08-19,2.84,-0.7,-0.02,98976,28246892.0,1.05,2.87,2.84,2.85,0.39,化学制药,黑龙江,17.84,1.81
600665,天地源,沪a,2022-08-19,3.2,0.95,0.03,87105,28011158.0,2.84,3.25,3.16,3.17,1.01,房地产开发,陕西板块,156.85,0.68
600666,*ST瑞德,沪a,2022-08-19,1.56,-0.64,-0.01,86585,13489780.0,3.82,1.59,1.53,1.58,0.98,光学光电子,黑龙江,-6.67,-5.0
600667,太极实业,沪a,2022-08-19,7.3,-2.54,-0.19,299099,221969817.0,4.27,7.62,7.3,7.48,1.42,半导体,江苏板块,21.88,1.96
600668,尖峰集团,沪a,2022-08-19,12.36,-0.32,-0.04,58213,72932893.0,3.15,12.74,12.35,12.42,1.69,水泥建材,浙江板块,53.53,0.85
600669,*ST鞍成,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600670,*ST斯达,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600671,ST目药,沪a,2022-08-19,9.63,5.02,0.46,38911,37112734.0,5.45,9.63,9.13,9.26,3.2,中药,浙江板块,-50.32,29.8
600672,*ST华圣,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600673,东阳光,沪a,2022-08-19,12.75,-2.67,-0.35,512916,657233338.0,5.42,13.25,12.54,13.21,1.71,综合行业,广东板块,30.78,3.94
600674,川投能源,沪a,2022-08-19,13.09,2.91,0.37,169894,219477763.0,5.03,13.16,12.52,12.75,0.39,电力行业,四川板块,18.49,1.9
600675,中华企业,沪a,2022-08-19,2.79,0.0,0.0,87113,24434388.0,2.15,2.83,2.77,2.79,0.14,房地产开发,上海板块,-38.69,1.13
600676,交运股份,沪a,2022-08-19,4.04,-0.74,-0.03,39181,15895275.0,1.23,4.09,4.04,4.07,0.38,汽车零部件,上海板块,-24.06,0.76
600677,*ST航通,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600678,四川金顶,沪a,2022-08-19,5.84,-1.18,-0.07,48040,28291843.0,1.86,5.94,5.83,5.92,1.38,水泥建材,四川板块,60.15,8.07
600679,上海凤凰,沪a,2022-08-19,9.62,0.31,0.03,14091,13621372.0,1.56,9.75,9.6,9.63,0.49,交运设备,上海板块,50.8,2.02
600680,*ST上普,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600681,百川能源,沪a,2022-08-19,4.73,-0.21,-0.01,36187,17115467.0,1.69,4.78,4.7,4.75,0.27,燃气,湖北板块,13.1,1.73
600682,南京新百,沪a,2022-08-19,9.19,-0.86,-0.08,74948,69000908.0,1.62,9.29,9.14,9.23,0.64,商业百货,江苏板块,14.73,0.72
600683,京投发展,沪a,2022-08-19,4.3,0.47,0.02,43492,18807596.0,1.87,4.35,4.27,4.29,0.59,房地产开发,浙江板块,11.7,1.06
600684,珠江股份,沪a,2022-08-19,3.23,0.0,0.0,61955,20117264.0,2.17,3.28,3.21,3.21,0.73,房地产开发,广东板块,-5.25,1.35
600685,中船防务,沪a,2022-08-19,22.1,-4.41,-1.02,121847,272759188.0,5.1,23.26,22.08,23.06,1.48,船舶制造,广东板块,-633.96,2.22
600686,金龙汽车,沪a,2022-08-19,6.64,-4.32,-0.3,311465,209751777.0,4.18,6.92,6.63,6.85,4.62,汽车整车,福建板块,307.04,1.34
600687,退市刚泰,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600688,上海石化,沪a,2022-08-19,3.19,0.0,0.0,211949,67750973.0,2.51,3.25,3.17,3.2,0.29,石油行业,上海板块,40.43,1.15
600689,上海三毛,沪a,2022-08-19,8.38,0.6,0.05,28615,24095367.0,2.28,8.5,8.31,8.37,1.88,纺织服装,上海板块,410.61,3.83
600690,海尔智家,沪a,2022-08-19,24.31,1.29,0.31,217584,529030966.0,2.17,24.45,23.93,23.94,0.34,家电行业,山东板块,16.33,2.83
600691,阳煤化工,沪a,2022-08-19,3.92,-0.51,-0.02,99657,39305012.0,1.52,3.98,3.92,3.94,0.42,化肥行业,山西板块,25.15,1.54
600692,亚通股份,沪a,2022-08-19,6.06,0.0,0.0,28266,17174280.0,1.82,6.14,6.03,6.08,1.11,房地产开发,上海板块,183.8,2.3
600693,东百集团,沪a,2022-08-19,3.92,0.26,0.01,63332,24881734.0,1.53,3.96,3.9,3.91,0.73,商业百货,福建板块,28.23,0.98
600694,大商股份,沪a,2022-08-19,17.25,0.64,0.11,10792,18578333.0,1.4,17.34,17.1,17.2,0.37,商业百货,辽宁板块,5.41,0.6
600695,退市绿庭,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600696,岩石股份,沪a,2022-08-19,27.23,3.81,1.0,25672,69568490.0,4.96,27.52,26.22,26.32,0.77,酿酒行业,上海板块,220.85,18.48
600697,欧亚集团,沪a,2022-08-19,12.62,-0.39,-0.05,4421,5605143.0,1.18,12.77,12.62,12.7,0.28,商业百货,吉林板块,147.81,0.79
600698,湖南天雁,沪a,2022-08-19,4.92,-1.01,-0.05,112811,55706664.0,1.81,4.99,4.9,4.96,1.53,汽车零部件,湖南板块,22206.64,6.63
600699,均胜电子,沪a,2022-08-19,18.0,-4.41,-0.83,444677,808874156.0,5.2,18.88,17.9,18.79,3.25,汽车零部件,浙江板块,-38.97,2.16
600700,*ST数码,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600701,退市工新,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600702,舍得酒业,沪a,2022-08-19,154.99,0.25,0.38,66292,1027395306.0,3.67,157.67,152.0,153.18,2.01,酿酒行业,四川板块,30.8,9.58
600703,三安光电,沪a,2022-08-19,26.31,0.73,0.19,2456628,6614995929.0,5.7,27.6,26.11,26.13,6.02,光学光电子,湖北板块,68.69,3.87
600704,物产中大,沪a,2022-08-19,4.68,-0.21,-0.01,205708,96739823.0,1.07,4.73,4.68,4.69,0.41,物流行业,浙江板块,5.88,0.85
600705,中航产融,沪a,2022-08-19,3.28,0.0,0.0,208744,68635734.0,0.91,3.3,3.27,3.28,0.23,多元金融,黑龙江,638.56,0.83
600706,曲江文旅,沪a,2022-08-19,9.01,-0.99,-0.09,37031,33614971.0,1.76,9.17,9.01,9.15,1.46,旅游酒店,陕西板块,-13.5,2.04
600707,彩虹股份,沪a,2022-08-19,4.63,-1.07,-0.05,227726,107221339.0,4.7,4.84,4.62,4.69,0.92,光学光电子,陕西板块,-5.6,0.77
600708,光明地产,沪a,2022-08-19,2.3,0.44,0.01,151150,34924295.0,2.62,2.34,2.28,2.29,0.68,房地产开发,上海板块,244.64,0.48
600709,ST生态,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600710,苏美达,沪a,2022-08-19,6.63,-1.92,-0.13,241427,161977837.0,3.25,6.83,6.61,6.75,1.85,贸易行业,江苏板块,9.56,1.51
600711,盛屯矿业,沪a,2022-08-19,7.7,-1.91,-0.15,476091,368893775.0,2.55,7.88,7.68,7.85,1.77,能源金属,福建板块,16.36,1.58
600712,南宁百货,沪a,2022-08-19,3.84,0.0,0.0,29864,11507339.0,0.78,3.87,3.84,3.85,0.55,商业百货,广西板块,-128.05,2.37
600713,南京医药,沪a,2022-08-19,4.7,-0.21,-0.01,71110,33518937.0,0.85,4.73,4.69,4.71,0.68,医药商业,江苏板块,11.6,1.11
600714,金瑞矿业,沪a,2022-08-19,11.28,-2.08,-0.24,42470,48161976.0,3.47,11.61,11.21,11.58,1.47,化学原料,青海板块,30.06,4.31
600715,文投控股,沪a,2022-08-19,2.3,1.32,0.03,176551,40587753.0,2.64,2.32,2.26,2.27,0.95,游戏,辽宁板块,-13.39,2.07
600716,凤凰股份,沪a,2022-08-19,4.97,0.4,0.02,282088,140190151.0,3.03,5.07,4.92,4.96,3.01,房地产开发,江苏板块,17.52,0.83
600717,天津港,沪a,2022-08-19,3.94,0.25,0.01,58609,23150289.0,0.76,3.96,3.93,3.94,0.2,航运港口,天津板块,21.91,0.66
600718,东软集团,沪a,2022-08-19,11.17,-2.02,-0.23,160328,181884389.0,4.56,11.65,11.13,11.5,1.31,互联网服务,辽宁板块,-115.17,1.46
600719,ST热电,沪a,2022-08-19,5.37,0.19,0.01,13713,7340632.0,1.68,5.42,5.33,5.35,0.34,电力行业,辽宁板块,207.52,3.61
600720,祁连山,沪a,2022-08-19,11.18,-0.36,-0.04,82654,92871218.0,1.96,11.37,11.15,11.25,1.06,水泥建材,甘肃板块,8.64,1.03
600721,百花医药,沪a,2022-08-19,6.43,0.16,0.01,30473,19493480.0,2.34,6.46,6.31,6.37,0.81,医疗服务,新疆板块,439.47,3.53
600722,金牛化工,沪a,2022-08-19,5.29,-0.56,-0.03,46801,24943036.0,1.69,5.38,5.29,5.34,0.69,化学原料,河北板块,75.8,3.32
600723,首商股份,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600724,宁波富达,沪a,2022-08-19,3.94,0.25,0.01,29208,11505089.0,1.02,3.96,3.92,3.94,0.2,水泥建材,浙江板块,19.54,2.1
600725,云维股份,沪a,2022-08-19,4.0,-0.25,-0.01,70456,28339498.0,1.5,4.05,3.99,4.01,0.57,煤炭行业,云南板块,162.26,14.15
600726,*ST华源,沪a,2022-08-19,2.58,0.39,0.01,148310,38585924.0,3.5,2.64,2.55,2.55,0.97,电力行业,黑龙江,-1.63,-1.7
600727,鲁北化工,沪a,2022-08-19,7.68,-0.52,-0.04,38576,29738775.0,1.17,7.76,7.67,7.76,0.88,化学原料,山东板块,18.54,1.32
600728,佳都科技,沪a,2022-08-19,6.64,0.45,0.03,348270,231584582.0,1.97,6.71,6.58,6.59,2.01,软件开发,广东板块,78.89,2.06
600729,重庆百货,沪a,2022-08-19,22.7,2.02,0.45,15408,34708516.0,2.88,22.79,22.15,22.22,0.38,商业百货,重庆板块,5.58,1.96
600730,中国高科,沪a,2022-08-19,5.27,-0.19,-0.01,41759,22195754.0,1.89,5.36,5.26,5.28,0.71,教育,北京板块,712.36,1.67
600731,湖南海利,沪a,2022-08-19,8.49,-1.74,-0.15,91961,79238926.0,4.05,8.83,8.48,8.64,1.99,农药兽药,湖南板块,10.59,2.08
600732,爱旭股份,沪a,2022-08-19,38.3,-5.03,-2.03,491163,1875320701.0,8.6,40.35,36.88,40.12,7.36,光伏设备,上海板块,65.43,11.86
600733,北汽蓝谷,沪a,2022-08-19,7.71,-2.53,-0.2,442959,343967472.0,2.53,7.9,7.7,7.88,1.13,汽车整车,北京板块,-7.58,3.69
600734,ST实达,沪a,2022-08-19,5.22,1.95,0.1,88672,46309374.0,3.71,5.3,5.11,5.11,0.42,通信设备,福建板块,-50.04,33.48
600735,新华锦,沪a,2022-08-19,7.11,0.99,0.07,119133,85279732.0,2.84,7.25,7.05,7.06,3.17,纺织服装,山东板块,44.76,2.23
600736,苏州高新,沪a,2022-08-19,5.52,-0.72,-0.04,412408,229630853.0,3.78,5.7,5.49,5.5,3.58,房地产开发,江苏板块,32.19,0.88
600737,中粮糖业,沪a,2022-08-19,7.27,-0.55,-0.04,89949,65626924.0,0.96,7.34,7.27,7.33,0.42,食品饮料,新疆板块,16.94,1.54
600738,丽尚国潮,沪a,2022-08-19,6.15,-1.91,-0.12,52243,32506633.0,3.19,6.35,6.15,6.3,0.68,商业百货,甘肃板块,15.09,2.38
600739,辽宁成大,沪a,2022-08-19,13.21,-0.6,-0.08,52563,69887653.0,1.28,13.38,13.21,13.26,0.34,贸易行业,辽宁板块,18.29,0.73
600740,山西焦化,沪a,2022-08-19,6.6,1.85,0.12,576366,378974854.0,3.09,6.65,6.45,6.54,2.25,煤炭行业,山西板块,3.77,1.31
600741,华域汽车,沪a,2022-08-19,20.22,-1.41,-0.29,127009,257676169.0,1.61,20.52,20.19,20.51,0.4,汽车零部件,上海板块,9.34,1.33
600742,一汽富维,沪a,2022-08-19,9.66,-2.72,-0.27,152611,149055970.0,3.63,10.02,9.66,9.96,2.25,汽车零部件,吉林板块,23.65,0.97
600743,华远地产,沪a,2022-08-19,1.9,0.53,0.01,101328,19305714.0,1.59,1.92,1.89,1.9,0.43,房地产开发,北京板块,-18.47,0.6
600744,华银电力,沪a,2022-08-19,5.19,7.45,0.36,691021,350328187.0,10.56,5.29,4.78,4.82,8.35,电力行业,湖南板块,-20.77,21.92
600745,闻泰科技,沪a,2022-08-19,68.71,-2.87,-2.03,209849,1474788119.0,5.26,72.3,68.58,70.7,2.24,消费电子,湖北板块,42.59,2.64
600746,江苏索普,沪a,2022-08-19,10.45,-0.57,-0.06,41016,43055512.0,1.14,10.57,10.45,10.51,0.97,化学原料,江苏板块,8.24,2.13
600747,退市大控,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600748,XD上实发,沪a,2022-08-19,3.37,1.81,0.06,73438,24681285.0,2.11,3.38,3.31,3.33,0.4,房地产开发,上海板块,-166.72,0.63
600749,西藏旅游,沪a,2022-08-19,10.89,-0.18,-0.02,23703,25881832.0,1.01,10.99,10.88,10.88,1.04,旅游酒店,西藏板块,-27.41,2.46
600750,江中药业,沪a,2022-08-19,15.25,-1.23,-0.19,86479,132964575.0,2.59,15.6,15.2,15.48,1.39,中药,江西板块,12.24,2.4
600751,海航科技,沪a,2022-08-19,2.58,-0.39,-0.01,112464,29194744.0,1.54,2.62,2.58,2.6,0.44,互联网服务,天津板块,22.99,1.07
600752,*ST哈慈,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600753,东方银星,沪a,2022-08-19,13.61,-1.23,-0.17,59664,82762016.0,5.01,14.3,13.61,13.9,2.77,贸易行业,福建板块,343.66,11.21
600754,锦江酒店,沪a,2022-08-19,56.3,1.06,0.59,25962,146074425.0,2.66,56.85,55.37,55.6,0.28,旅游酒店,上海板块,-125.49,3.66
600755,厦门国贸,沪a,2022-08-19,7.03,2.18,0.15,262207,183818332.0,2.91,7.07,6.87,6.87,1.29,贸易行业,福建板块,5.5,0.82
600756,浪潮软件,沪a,2022-08-19,12.7,-2.38,-0.31,86146,111220454.0,3.84,13.2,12.7,13.09,2.66,互联网服务,山东板块,1614.46,1.9
600757,长江传媒,沪a,2022-08-19,5.15,0.59,0.03,76986,39764820.0,1.76,5.2,5.11,5.12,0.63,文化传媒,湖北板块,5.33,0.78
600758,辽宁能源,沪a,2022-08-19,4.76,4.85,0.22,572543,268919707.0,6.61,4.84,4.54,4.56,4.34,煤炭行业,辽宁板块,6.83,1.18
600759,ST洲际,沪a,2022-08-19,2.33,0.87,0.02,254289,59415220.0,1.73,2.36,2.32,2.33,1.13,石油行业,海南板块,16.97,1.21
600760,中航沈飞,沪a,2022-08-19,63.55,-2.52,-1.64,77392,497894240.0,3.47,65.77,63.51,64.95,0.4,航天航空,山东板块,60.91,11.08
600761,安徽合力,沪a,2022-08-19,12.13,-2.26,-0.28,65284,79928142.0,2.98,12.49,12.12,12.4,0.88,工程机械,安徽板块,11.58,1.56
600762,S*ST金荔,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600763,通策医疗,沪a,2022-08-19,124.65,-4.67,-6.11,117963,1469183887.0,6.49,130.0,121.51,129.15,3.68,医疗服务,浙江板块,60.01,13.12
600764,中国海防,沪a,2022-08-19,24.45,-4.45,-1.14,70183,174782041.0,5.16,25.73,24.41,25.6,1.41,计算机设备,北京板块,281.86,2.41
600765,中航重机,沪a,2022-08-19,31.79,-2.9,-0.95,140218,448467508.0,3.08,32.6,31.59,32.6,1.05,航天航空,贵州板块,56.28,4.98
600766,*ST园城,沪a,2022-08-19,12.2,0.66,0.08,30165,36888076.0,3.8,12.4,11.94,11.94,1.35,贵金属,山东板块,-4789.99,47.0
600767,*ST运盛,沪a,2022-08-19,5.68,4.22,0.23,140346,79780167.0,3.49,5.72,5.53,5.54,4.12,医药商业,四川板块,-124.33,8.11
600768,宁波富邦,沪a,2022-08-19,10.26,-1.54,-0.16,15176,15760668.0,4.13,10.65,10.22,10.48,1.13,有色金属,浙江板块,-197.38,6.21
600769,祥龙电业,沪a,2022-08-19,9.04,0.67,0.06,44406,39619307.0,3.23,9.09,8.8,9.0,1.18,工程建设,湖北板块,288.83,46.31
600770,综艺股份,沪a,2022-08-19,8.3,0.0,0.0,293377,250372340.0,6.63,8.82,8.27,8.27,2.26,综合行业,江苏板块,-18.39,3.12
600771,广誉远,沪a,2022-08-19,29.0,-1.49,-0.44,59195,172949259.0,1.83,29.49,28.95,29.31,1.2,中药,山西板块,459.79,6.77
600772,S*ST龙昌,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600773,西藏城投,沪a,2022-08-19,23.1,-2.74,-0.65,206913,485312409.0,3.79,23.96,23.06,23.89,2.52,房地产开发,西藏板块,168.29,5.09
600774,汉商集团,沪a,2022-08-19,11.92,0.68,0.08,77050,92132983.0,3.63,12.14,11.71,11.76,2.61,商业百货,湖北板块,37.8,2.14
600775,南京熊猫,沪a,2022-08-19,9.49,-3.26,-0.32,89080,85907427.0,3.98,9.88,9.49,9.72,1.33,通信设备,江苏板块,-127.88,2.48
600776,东方通信,沪a,2022-08-19,10.76,-0.28,-0.03,206120,226938513.0,5.19,11.32,10.76,10.84,2.16,通信设备,浙江板块,615.36,4.17
600777,新潮能源,沪a,2022-08-19,2.59,2.37,0.06,1785153,461550604.0,3.16,2.62,2.54,2.57,2.86,石油行业,山东板块,8.36,1.45
600778,友好集团,沪a,2022-08-19,8.06,9.96,0.73,73449,56489760.0,10.91,8.06,7.26,7.37,2.36,商业百货,新疆板块,16.14,3.99
600779,水井坊,沪a,2022-08-19,69.69,-0.31,-0.22,29487,206096234.0,1.24,70.28,69.41,69.8,0.6,酿酒行业,四川板块,46.02,13.09
600780,通宝能源,沪a,2022-08-19,6.55,4.8,0.3,404481,261547865.0,7.52,6.66,6.19,6.25,3.53,电力行业,山西板块,7.01,1.25
600781,*ST辅仁,沪a,2022-08-19,3.14,0.64,0.02,248679,76947013.0,4.49,3.17,3.03,3.08,6.64,化学制药,河南板块,-2.78,3.16
600782,新钢股份,沪a,2022-08-19,4.64,0.43,0.02,279140,129600877.0,1.73,4.68,4.6,4.62,0.88,钢铁行业,江西板块,3.59,0.56
600783,鲁信创投,沪a,2022-08-19,13.18,-0.6,-0.08,32853,43461741.0,1.66,13.35,13.13,13.27,0.44,非金属材料,山东板块,49.91,2.4
600784,鲁银投资,沪a,2022-08-19,8.0,0.13,0.01,111159,89969260.0,3.0,8.23,7.99,8.0,1.96,综合行业,山东板块,23.14,2.3
600785,新华百货,沪a,2022-08-19,11.63,-0.17,-0.02,6289,7350097.0,1.63,11.77,11.58,11.77,0.28,商业百货,宁夏板块,15.37,1.32
600786,东方锅炉,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600787,中储股份,沪a,2022-08-19,5.48,-0.36,-0.02,120653,66181303.0,1.45,5.53,5.45,5.51,0.56,物流行业,天津板块,9.21,0.95
600788,*ST达曼,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600789,鲁抗医药,沪a,2022-08-19,6.35,-0.16,-0.01,39281,24987264.0,0.79,6.39,6.34,6.36,0.45,化学制药,山东板块,31.41,1.71
600790,轻纺城,沪a,2022-08-19,3.62,0.0,0.0,78317,28446275.0,1.38,3.66,3.61,3.62,0.53,商业百货,浙江板块,7.26,0.9
600791,京能置业,沪a,2022-08-19,4.2,1.94,0.08,98637,41292243.0,3.64,4.25,4.1,4.2,2.18,房地产开发,北京板块,-24.33,1.35
600792,云煤能源,沪a,2022-08-19,3.98,1.27,0.05,84056,33368715.0,2.04,4.01,3.93,3.97,0.85,煤炭行业,云南板块,-32.42,1.19
600793,宜宾纸业,沪a,2022-08-19,14.03,-0.5,-0.07,54677,77768749.0,4.18,14.6,14.01,14.26,3.09,造纸印刷,四川板块,145.72,3.92
600794,保税科技,沪a,2022-08-19,3.82,-0.26,-0.01,188263,72283280.0,2.09,3.88,3.8,3.85,1.55,物流行业,江苏板块,29.54,2.06
600795,国电电力,沪a,2022-08-19,4.0,6.38,0.24,5203790,2023788883.0,10.64,4.08,3.68,3.77,2.92,电力行业,辽宁板块,16.9,1.6
600796,钱江生化,沪a,2022-08-19,6.04,-0.98,-0.06,66811,40559458.0,2.3,6.17,6.03,6.11,2.22,农药兽药,浙江板块,36.8,1.84
600797,浙大网新,沪a,2022-08-19,6.57,-2.95,-0.2,254432,170529369.0,4.87,6.89,6.56,6.76,2.48,互联网服务,浙江板块,62.97,2.02
600798,宁波海运,沪a,2022-08-19,3.94,0.0,0.0,106135,41900099.0,1.52,3.98,3.92,3.95,0.88,航运港口,浙江板块,37.49,1.25
600799,*ST龙科,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600800,渤海化学,沪a,2022-08-19,4.2,0.24,0.01,110010,46640255.0,3.82,4.31,4.15,4.21,1.38,化学制品,天津板块,-19.28,1.73
600801,华新水泥,沪a,2022-08-19,17.47,0.58,0.1,86252,151483414.0,2.48,17.74,17.31,17.36,0.63,水泥建材,湖北板块,13.63,1.41
600802,福建水泥,沪a,2022-08-19,6.23,0.65,0.04,46172,28686745.0,0.81,6.23,6.18,6.23,1.01,水泥建材,福建板块,-14.69,1.53
600803,新奥股份,沪a,2022-08-19,18.61,2.25,0.41,193099,360709985.0,5.05,18.98,18.06,18.11,1.32,燃气,河北板块,18.78,3.08
600804,ST鹏博士,沪a,2022-08-19,3.49,0.0,0.0,191174,67248589.0,2.29,3.56,3.48,3.49,1.37,通信服务,四川板块,7.16,3.65
600805,悦达投资,沪a,2022-08-19,5.32,-1.3,-0.07,92733,49630659.0,1.86,5.41,5.31,5.4,1.09,综合行业,江苏板块,40.49,1.07
600806,退市昆机,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600807,济南高新,沪a,2022-08-19,3.66,-0.54,-0.02,53169,19541430.0,1.09,3.7,3.66,3.68,0.68,房地产开发,山东板块,-5.86,9.74
600808,马钢股份,沪a,2022-08-19,3.04,0.33,0.01,197188,59949544.0,1.65,3.06,3.01,3.03,0.33,钢铁行业,安徽板块,4.71,0.75
600809,山西汾酒,沪a,2022-08-19,265.04,-0.57,-1.53,38202,1014689156.0,2.57,268.65,261.8,264.58,0.31,酿酒行业,山西板块,21.79,19.31
600810,神马股份,沪a,2022-08-19,9.15,-1.29,-0.12,115569,106408854.0,1.62,9.3,9.15,9.28,1.62,化纤行业,河南板块,6.5,1.28
600811,东方集团,沪a,2022-08-19,2.88,-0.35,-0.01,381397,110396521.0,1.38,2.91,2.87,2.89,1.04,农牧饲渔,黑龙江,225.33,0.54
600812,华北制药,沪a,2022-08-19,6.11,-0.16,-0.01,49047,30082002.0,0.98,6.16,6.1,6.13,0.3,化学制药,河北板块,191.55,1.75
